EUKLEMS code,_1970,_1971,_1972,_1973,_1974,_1975,_1976,_1977,_1978,_1979,_1980,_1981,_1982,_1983,_1984,_1985,_1986,_1987,_1988,_1989,_1990,_1991,_1992,_1993,_1994,_1995,_1996,_1997,_1998,_1999,_2000,_2001,_2002,_2003,_2004,_2005,_2006,_2007,_2008,_2009,_2010,_2011,_2012
_70x,35.90100098,37.81499863,53.12099838,63.87400055,66.10900116,72.14399719,64.95700073,63.06399918,68.02899933,72.94799805,87.2480011,88.55000305,108.8519974,111.2360001,136.4649963,128.8350067,118.0189972,197.5930023,228.9089966,245.7969971,327.4490051,388.9400024,551.5709839,551.7630005,695.6400146,825.8870239,856.065979,965.1140137,887.4559937,1039.813965,1081.905029,1182.041016,1320.407959,1366.696045,1472.21106,1552.833984,1435.399048,1385.616943,1301.81604,1338.879028,1347.057983,1207.129028,1144.255005
_71,0.712000012,0.791000009,0.805000007,1.161000013,1.588999987,2.141000032,2.479000092,2.131000042,2.611000061,3.683000088,2.811000109,3.618000031,3.900000095,4.403999805,6.436999798,7.951000214,9.343000412,11.68200016,14.27900028,17.21999931,21.15500069,23.06399918,22.93000031,30.47200012,32.52199936,36.0320015,29.37800026,39.02099991,39.89500046,22.26799965,26.79199982,28.34499931,18.32699966,18.12599945,14.86400032,15.78499985,13.93599987,21.17900085,22.98600006,16.95199966,22.22299957,33.48899841,43.31600189
_72,5.627999783,6.84100008,7.032000065,10.22099972,13.07900047,17.61199951,20.36000061,19.20000076,21.85700035,24.43000031,25.34499931,28.27599907,22.39800072,20.65299988,25.06599998,36.16400146,35.79199982,44.45000076,43.25899887,50.95899963,53.59000015,61.5929985,68.91799927,86.71299744,96.01899719,117.8180008,121.5309982,138.7949982,172.5189972,239.4620056,312.7470093,431.1799927,367.1099854,380.7170105,373.5180054,384.92099,397.1929932,392.0289917,488.3940125,423.2090149,446.7690125,597.7329712,741.9310303
_73,23.52499962,24.8920002,25.70599937,32.53699875,39.15399933,43.48400116,41.4679985,50.49100113,57.15299988,63.56100082,71.39199829,80.53399658,85.13600159,108.5540009,117.0820007,120.6819992,125.1930008,130.6799927,144.9409943,156.4519958,166.4640045,175.8329926,184.3589935,238.1470032,239.2250061,240.9810028,230.0359955,253.5240021,255.8650055,279.6870117,342.6390076,521.1500244,403.697998,458.9649963,511.3670044,523.2260132,561.0310059,640.8709717,417.4570007,422.20401,460.1849976,473.3779907,441.2789917
_741t4,21.58499908,25.70999908,32.63199997,36.90000153,40.9129982,62.07799911,55.04100037,57.29100037,62.29700089,75.4469986,83.07700348,84.53399658,104.3170013,113.4110031,138.6150055,180.3269958,188.4649963,215.0480042,269.1889954,322.7550049,383.4089966,426.1329956,490.223999,526.2969971,561.5980225,652.6389771,738.6719971,811.7180176,775.4000244,778.6660156,884.0999756,888.0800171,953.5109863,930.5620117,1090.501953,1113.036987,1128.863037,1107.859009,1279.706055,1511.758057,1602.44397,1530.512939,1487.599976
_745t8,21.50499916,25.61499977,35.96300125,39.0870018,44.44200134,60.52199936,53.54299927,58.81700134,63.81399918,76.25900269,90.64600372,92.09400177,109.0360031,119.2829971,143.4019928,187.6109924,198.2429962,225.6309967,280.8519897,334.4410095,403.4039917,456.8800049,508.3720093,515.1929932,556.0360107,648.473999,775.4140015,852.7490234,808.401001,790.9089966,931.2919922,934.4849854,1148.82605,1253.483032,1622.064941,1537.036987,1629.802002,1810.352051,1884.994019,2020.119995,2006.275024,2147.976074,2085.656982
_L,418.17099,457.6589966,388.8699951,408.0069885,415.8670044,481.6610107,489.5820007,540.7280273,595.0430298,654.1859741,680.1199951,707.1900024,749.5640259,791.9710083,834.9979858,907.1049805,960.5,1004.172974,1073.571045,1135.484009,1203.574951,1263.843018,1337.088013,1477.865967,1548.831055,1547.764038,1479.97998,1515.906982,1745.162964,2082.329102,1790.404053,1631.651978,1618.053955,1768.453979,1882.706055,1841.297974,1875.581055,1812.29895,1860.67395,2351.920898,2180.863037,2091.883057,1990.590942
_M,712.8640137,780.1799927,755.8239746,703.9069824,737.6019897,728.7349854,739.53302,781.1989746,858.2880249,929.8699951,1075.331055,1152.642944,1210.680054,1278.149048,1374.649048,1546.296997,1688.041992,1710.369995,1861.338013,1971.328979,2109.121094,2309.283936,2145.14209,2187.468994,2174.518066,2314.993896,2335.262939,2446.893066,2631.38501,2612.843994,2660.863037,2706.176025,2865.583984,3235.878906,3430.843018,3357.466064,3493.177002,3437.24292,3491.600098,3901.476074,3844.373047,3478.179932,3425.462891
_N,226.4290009,247.8099976,218.371994,198.9369965,205.0189972,224.9369965,228.6360016,244.0480042,268.5620117,295.197998,324.3930054,343.651001,373.3699951,401.9930115,427.5039978,462.4639893,511.0329895,521.3729858,570.7869873,588.9639893,625.8829956,664.9500122,686.1680298,686.5869751,711.2969971,733.4019775,714.7109985,769.4730225,859.697998,938.2449951,1010.940002,1126.561035,1270.010986,1259.177002,1456.156006,1503.765015,1606.302979,1694.057007,1887.255005,2275.116943,2618.272949,2883.042969,2927.956055
_90,24.46199989,31.03300095,36.04800034,41.72200012,37.75400162,43.27899933,48.25400162,57.2840004,81.17199707,94.94300079,139.7559967,136.3939972,164.9389954,167.5850067,168.1600037,196.6360016,251.9909973,291.0780029,313.2890015,415.6400146,400.8110046,428.3340149,407.2330017,438.0480042,457.6700134,499.7520142,525.210022,534.6019897,538.8939819,554.0339966,977.5200195,1088.749023,1168.043945,1133.569946,1483.540039,1544.046997,1632.333008,1640.874023,1580.073975,1471.925049,1475.034058,1458.707031,1408.894043
_91,70.09200287,86.23100281,84.71099854,86.40399933,89.26300049,103.8580017,105.2990036,112.9660034,126.7570038,121.9290009,120.7229996,128.1999969,131.2299957,119.3619995,113.3679962,132.7250061,124.6920013,123.1940002,129.845993,136.5549927,138.4080048,140.1459961,124.288002,125.0370026,131.5059967,140.3930054,132.2640076,132.9830017,126.112999,127.2839966,211.8240051,223.4089966,238.3910065,219.8329926,255.4519958,257.6090088,246.8509979,259.4679871,245.7980042,242.279007,249.625,251.7599945,250.447998
_921t2,83.02600098,89.69799805,88.35800171,114.836998,125.848999,142.022995,166.8569946,191.7019958,207.6049957,228.3480072,181.1779938,165.3639984,169.3939972,176.9389954,185.5820007,176.6239929,162.8110046,168.7649994,186.5709991,188.1759949,209.6170044,211.6199951,195.6640015,186.1300049,204.1170044,237.9989929,251.6560059,256.2669983,198.3159943,262.3609924,244.2749939,220.4420013,249.1600037,250.9309998,277.6430054,286.9030151,301.1489868,272.9639893,281.447998,272.776001,269.9930115,264.9039917,239.7610016
_923t7,168.2870026,162.9830017,138.6519928,159.3300018,151.6230011,154.6380005,156.8829956,175.9499969,179.7590027,204.7220001,223.6549988,222.9409943,253.8190002,290.125,303.1669922,345.6229858,352.4719849,418.5079956,433.3869934,447.0599976,538.5930176,626.1389771,619.184021,658.0180054,726.039978,771.6950073,787.1989746,836.6380005,813,829.1810303,621.1660156,731.7260132,716.7160034,782.4219971,850.8709717,862.223999,866.3109741,849.5960083,894.7130127,789.9429932,760.9400024,849.2630005,861.8060303
_93,412.3619995,437.5690002,455.2990112,466.2600098,491.4689941,499.1149902,475.1690063,505.4649963,525.651001,521.882019,603.2860107,551.6599731,599.2670288,584.723999,627.3010254,758.9229736,685.0670166,681.7700195,673.4130249,677.2199707,662.6970215,634.2930298,541.7689819,535.0430298,524.242981,552.1389771,567.0349731,616.815979,560.8569946,560.4829712,977.3120117,1058.900024,1106.895996,1064.405029,1202.276001,1185.348999,1346.243042,1394.69104,1444.213013,1250.706055,1257.785034,1111.616943,1066.69104
_P,106.473999,124.612999,143.5039978,178.2899933,190.0980072,288.4639893,293.2080078,348.4559937,383.4580078,442.3330078,375.2780151,399.1669922,339.3280029,356.4689941,374.1480103,377.7909851,329.9949951,355.5840149,313.8590088,397.3160095,345.42099,377.0650024,484.4299927,436.75,438.6879883,508.3330078,514.4940186,589.9420166,496.4769897,477.9670105,441.7460022,491.2789917,500.1700134,456.8169861,307.1210022,307.1340027,354.6549988,405.75,373.2489929,361.723999,366.9349976,328.6239929,337.2929993
_Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
